borrower_id,loan_id,default_date,default_flag
24951,15996,,False
24951,20821,,False
24951,26902,,False
24951,33547,2016-11-06 23:59:59,True
24954,11539,2015-02-15 00:06:10,True
24964,32536,,False
24964,37295,2016-08-08 23:59:59,True
24973,9976,,False
24973,17107,,False
24973,46466,2016-11-09 23:59:59,True
24974,9269,2014-10-03 18:44:45,True
24977,9161,,False
24977,10805,,False
24980,9332,,False
24988,15657,2015-08-09 23:59:59,True
24994,9785,,False
24994,14776,,False
25001,9076,2014-10-04 20:23:56,True
25002,9572,,False
25002,10656,,False
25002,13637,2015-09-06 23:59:59,True
25008,9456,2014-11-29 22:06:47,True
25010,10032,,False
25012,9239,,False
25012,14764,2015-05-24 23:59:59,True
25014,9384,,False
25014,10357,,False
25014,13651,,False
25014,16615,,False
25014,22999,2016-10-30 23:59:59,True
25016,9138,,False
25017,9166,2014-11-07 02:22:33,True
25018,9355,,False
25018,10377,2014-12-07 23:41:17,True
25021,9288,2015-02-02 16:27:59,True
25023,9183,2015-10-01 23:59:59,True
25024,10274,2014-11-23 22:04:10,True
25029,9823,,False
25029,16695,,False
25030,11860,,False
25030,20650,,False
25030,41765,2016-11-05 23:59:59,True
25032,9741,,False
25063,12135,,False
25063,15895,,False
25065,9302,,False
25065,10599,,False
25065,13044,,False
25065,15948,,False
25065,21455,,False
25065,24530,,False
25066,9472,,False
25066,15163,,False
25066,25077,,False
25074,13422,,False
25074,15767,,False
25074,21662,2016-02-21 23:59:59,True
25076,9452,2015-02-17 22:04:15,True
25089,9453,,False
25092,40957,,False
25104,9191,,False
25104,12249,,False
25104,27319,2016-02-19 23:59:59,True
25107,9832,2014-11-29 22:27:18,True
25109,9265,2015-06-25 21:07:19,True
25113,9402,,False
25113,10911,,False
25113,13244,,False
25113,24584,2017-01-05 23:59:59,True
25125,9582,2015-05-18 23:59:59,True
25131,9643,2014-10-20 23:15:09,True
25133,9641,,False
25133,10704,,False
25137,9640,,False
25137,18652,,False
25137,32799,2016-11-17 23:59:59,True
25141,9471,,False
25141,10647,2015-06-21 23:59:59,True
25150,9222,,False
25155,9202,,False
25160,9591,,False
25162,9834,2015-01-15 23:30:44,True
25167,9319,,False
25167,10316,,False
25167,10913,,False
25167,14699,,False
25167,25186,2016-10-30 23:59:59,True
25173,9721,,False
25197,11132,,False
25197,12632,,False
25202,9982,,False
25202,13295,2015-06-14 16:43:26,True
25207,9916,,False
25207,17519,,False
25207,20564,,False
25210,10268,,False
25210,12753,2016-10-30 23:59:59,True
25222,11050,,False
25222,12311,2015-04-26 23:59:59,True
25230,16141,,False
25230,26222,2016-05-09 23:59:59,True
25237,9676,,False
25237,18818,,False
25237,40402,2016-10-29 23:59:59,True
25240,47880,2016-11-06 23:59:59,True
25242,10836,,False
25242,11628,2015-02-01 18:52:18,True
25243,10821,,False
25243,13728,2015-08-09 23:59:59,True
25245,9423,,False
25246,9303,,False
25246,10713,,False
25246,15610,,False
25246,20532,2015-10-11 23:59:59,True
25259,9357,2016-02-13 23:59:59,True
25261,12051,,False
25272,9820,2014-10-20 16:59:22,True
25273,9296,,False
25273,11660,,False
25276,40769,,False
25279,9618,,False
25279,11782,,False
25279,17866,2015-09-20 23:59:59,True
25280,10226,,False
25280,17590,,False
25281,11808,,False
25281,16658,,False
25281,19959,,False
25281,22203,2015-09-20 23:59:59,True
25284,9326,2014-10-10 18:57:36,True
25289,9775,,False
25289,11547,,False
25289,16426,,False
25289,30710,2016-12-04 23:59:59,True
25293,10331,2015-02-15 21:00:12,True
25296,9307,2015-11-19 23:59:59,True
25304,9372,,False
25304,9579,,False
25304,10336,2015-04-05 19:48:55,True
25308,11097,,False
25308,12089,,False
25308,13692,2015-06-14 23:59:59,True
25312,9778,2016-01-29 23:59:59,True
25314,9584,,False
25314,10722,,False
25314,16950,,False
25314,38597,2016-11-06 23:59:59,True
25315,9803,,False
25315,10665,,False
25315,15047,,False
25315,23513,,False
25315,27671,2016-10-30 23:59:59,True
25316,10103,,False
25319,9449,2014-10-20 23:10:35,True
25324,9856,2015-01-10 15:59:31,True
25327,9554,,False
25327,11716,,False
25327,17097,2015-12-13 23:59:59,True
25333,9333,,False
25333,10019,,False
25333,10789,,False
25333,20008,2016-02-07 23:59:59,True
25334,9393,,False
25334,10518,,False
25334,14539,2016-10-23 23:59:59,True
25336,10361,,False
25337,9429,,False
25337,16664,2015-09-20 23:59:59,True
25338,9548,,False
25338,11563,,False
25338,17076,,False
25338,22501,2016-09-18 23:59:59,True
25339,9648,,False
25339,10897,,False
25339,13272,,False
25339,25507,2016-01-03 23:59:59,True
25340,10238,2015-01-18 20:59:56,True
25341,9635,,False
25341,13817,,False
25341,18688,2016-11-13 23:59:59,True
25343,12038,,False
25343,18440,,False
25343,27345,2016-10-02 23:59:59,True
25344,9346,,False
25344,10064,2014-10-27 15:25:21,True
25347,9380,,False
25347,10510,,False
25347,12443,,False
25347,21646,2016-01-31 23:59:59,True
25354,9477,,False
25354,11275,,False
25354,24549,2016-10-23 23:59:59,True
25356,9455,,False
25356,10291,,False
25356,11797,,False
25356,16239,,False
25356,23869,,False
25356,36489,2016-10-14 23:59:59,True
25357,11328,2015-02-08 23:55:38,True
25359,11200,,False
25359,15801,,False
25359,25924,,False
25359,38519,2016-10-02 23:59:59,True
25360,12116,,False
25360,14618,2015-04-12 23:59:59,True
25363,9679,2014-10-03 14:25:41,True
25364,11044,,False
25371,10715,,False
25371,12485,,False
25371,16084,,False
25371,21452,,False
25371,27183,2016-11-05 23:59:59,True
25375,9575,,False
25375,11749,,False
25377,10921,,False
25377,15581,,False
25378,11656,,False
25383,12123,,False
25396,9674,,False
25396,10636,,False
25396,14425,,False
25396,32377,2016-11-27 23:59:59,True
25397,9468,,False
25397,11289,,False
25397,18980,2015-11-15 23:59:59,True
25407,12055,,False
25407,14766,,False
25407,19254,,False
25407,25073,2016-11-06 23:59:59,True
25411,9861,,False
25411,11249,,False
25411,13317,2015-03-29 09:27:40,True
25416,11133,,False
25416,12731,2015-04-19 23:59:59,True
25417,11237,2015-02-01 00:24:13,True
25419,9420,,False
25419,12579,,False
25419,21301,,False
25419,33779,2016-12-01 23:59:59,True
25420,11330,2015-01-04 15:14:50,True
25429,9650,,False
25429,10490,,False
25429,14060,,False
25429,19644,,False
25429,24255,2016-11-20 23:59:59,True
25433,9693,,False
25433,10819,,False
25433,14136,2015-10-11 23:59:59,True
25435,9460,,False
25435,10918,2015-04-05 23:59:59,True
25436,9644,,False
25436,15466,,False
25436,25890,,False
25438,20259,,False
25438,25579,,False
25438,40741,2016-11-19 23:59:59,True
25439,10965,,False
25439,11877,,False
25439,13265,,False
25439,17710,,False
25439,25531,2016-11-13 23:59:59,True
25440,9445,,False
25440,10447,,False
25440,15116,2016-07-03 23:59:59,True
25441,9850,,False
25441,16485,,False
25441,30807,2016-11-13 23:59:59,True
25448,10651,,False
25448,22778,2016-04-10 23:59:59,True
25458,9715,,False
25458,10730,,False
25458,18771,2015-08-09 23:59:59,True
25460,41006,,False
25461,9675,,False
25461,11955,,False
25461,15878,,False
25461,17917,,False
25461,27359,2016-07-10 23:59:59,True
25463,9720,2014-10-13 03:43:12,True
25464,9849,2014-10-25 17:07:35,True
25467,9515,2015-01-09 23:00:00,True
25480,9525,2015-02-20 14:44:36,True
25485,10075,,False
25485,10972,,False
25485,26703,2016-05-29 23:59:59,True
25486,11115,,False
25486,12264,,False
25486,16140,2015-05-17 23:59:59,True
25493,9544,,False
25494,9696,,False
25494,14587,,False
25495,9825,,False
25495,10255,,False
25495,10839,,False
25495,16389,,False
25495,19514,,False
25495,22131,,False
25495,24583,,False
25496,9759,,False
25497,9815,,False
25497,10529,,False
25497,11444,2015-04-05 23:59:59,True
25498,9563,,False
25503,9609,2014-10-02 22:48:41,True
25506,10828,,False
25506,13219,,False
25506,16372,,False
25506,20687,,False
25506,25070,,False
25506,32055,2016-11-13 23:59:59,True
25508,9904,,False
25509,9664,,False
25509,12059,,False
25509,26785,,False
25510,11197,2015-11-15 23:59:59,True
25513,10453,,False
25513,11699,,False
25513,14464,,False
25513,19518,,False
25513,30973,2016-11-06 23:59:59,True
25516,10326,,False
25516,11336,,False
25516,13215,,False
25516,18734,,False
25516,27976,,False
25525,9612,,False
25525,12889,,False
25525,18768,,False
25525,26635,2016-11-01 23:59:59,True
25530,9660,,False
25530,10748,,False
25530,11789,,False
25530,17835,2016-11-06 23:59:59,True
25535,10039,,False
25535,15852,2015-05-24 23:59:59,True
25538,9528,,False
25538,23165,2016-02-25 23:59:59,True
25546,9524,,False
25546,11057,2016-10-16 23:59:59,True
25549,10324,2014-11-16 00:24:33,True
25550,10242,,False
25550,15301,,False
25550,39633,2016-10-17 23:59:59,True
25557,9671,,False
25557,10514,,False
25557,14728,,False
25557,33290,2017-01-14 23:59:59,True
25559,11994,,False
25559,14632,2016-07-17 23:59:59,True
25566,9790,,False
25566,10677,,False
25566,11863,,False
25566,13538,2015-11-01 23:59:59,True
25567,10724,,False
25567,28726,,False
25567,38517,2016-10-30 23:59:59,True
25571,10081,,False
25571,15258,,False
25571,35555,2016-08-05 23:59:59,True
25588,9698,,False
25588,11295,,False
25588,18927,2016-05-22 23:59:59,True
25589,11162,,False
25589,12991,,False
25589,18331,2015-12-06 23:59:59,True
25599,9814,,False
25599,10869,,False
25599,11883,,False
25599,25288,2015-12-20 23:59:59,True
25602,9587,2015-02-21 13:24:20,True
25607,9763,,False
25608,19098,2016-07-17 23:59:59,True
25609,9566,,False
25609,21984,2015-11-22 23:59:59,True
25612,11361,,False
25612,23251,2016-09-25 23:59:59,True
25621,9852,,False
25621,11202,2015-05-17 23:59:59,True
25623,14694,,False
25623,18381,2016-01-03 23:59:59,True
25638,10930,,False
25638,12237,,False
25638,15328,,False
25647,20734,,False
25647,23136,,False
25647,25647,2015-12-13 23:59:59,True
25649,9602,2014-12-29 23:00:00,True
25660,10080,2015-05-31 00:26:41,True
25676,10460,2015-11-22 23:59:59,True
25689,9889,,False
25689,40452,2016-11-05 23:59:59,True
25690,10957,,False
25690,13500,,False
25690,20576,,False
25690,25251,2016-11-06 23:59:59,True
25706,10745,,False
25706,13902,,False
25706,21341,2016-03-20 23:59:59,True
25712,9955,,False
25712,11809,,False
25712,15050,,False
25712,18043,,False
25712,20920,,False
25712,23709,2016-10-16 23:59:59,True
25722,10811,,False
25725,10272,,False
25725,11099,,False
25725,12096,,False
25725,13657,2015-12-06 23:59:59,True
25728,9912,,False
25728,11756,,False
25728,17348,,False
25728,24844,,False
25728,30995,2016-10-18 23:59:59,True
25731,9652,,False
25731,11638,,False
25731,19343,2017-01-01 23:59:59,True
25732,9818,,False
25732,15142,2015-09-20 23:59:59,True
25733,10105,,False
25737,47890,2016-11-09 23:59:59,True
25738,11096,,False
25738,16851,,False
25738,27694,2016-10-30 23:59:59,True
25739,9795,,False
25739,11221,,False
25739,14301,,False
25739,24718,2016-11-06 23:59:59,True
25740,10782,,False
25740,11768,2015-07-19 23:59:59,True
25741,9791,2014-11-22 16:40:41,True
25743,12140,,False
25743,15986,,False
25743,22509,,False
25743,30035,2016-10-31 23:59:59,True
25748,9768,,False
25748,10919,,False
25748,16269,2015-10-11 23:59:59,True
25750,10446,,False
25750,12151,,False
25750,16262,2016-11-06 23:59:59,True
25753,10711,2015-01-25 17:52:56,True
25767,11156,2015-05-10 23:59:59,True
25769,10812,,False
25778,11084,,False
25778,13045,,False
25778,27253,2016-10-30 23:59:59,True
25783,47780,2016-11-05 23:59:59,True
25787,10265,2014-11-02 23:28:12,True
25795,9782,2014-10-16 15:56:04,True
25800,9783,,False
25800,11154,,False
25800,15132,,False
25800,19232,,False
25800,26611,2016-08-22 23:59:59,True
25801,9942,2014-10-18 02:02:58,True
25802,9673,,False
25806,10606,,False
25806,11921,,False
25806,14673,,False
25806,19410,,False
25806,28147,2016-03-19 23:59:59,True
25808,11653,,False
25808,16173,,False
25815,11080,,False
25815,20111,,False
25816,10672,2014-12-07 17:02:10,True
25823,9753,,False
25823,10576,,False
25823,12204,,False
25823,17718,2015-06-21 23:59:59,True
25828,9967,,False
25828,12084,,False
25828,16085,2015-09-20 23:59:59,True
25837,9723,,False
25837,10426,,False
25837,31026,2016-12-13 23:59:59,True
25838,9724,2015-06-15 00:00:00,True
25839,9845,,False
25840,10108,2014-11-02 23:27:48,True
25841,10341,,False
25841,14305,,False
25841,18592,,False
25841,28072,,False
25841,30402,,False
25841,35551,2016-09-04 23:59:59,True
25845,10615,,False
25845,12309,,False
25845,19905,,False
25845,31135,2016-11-02 23:59:59,True
25846,12489,,False
25846,36624,2016-11-02 23:59:59,True
25853,10346,,False
25853,12117,,False
25853,15835,,False
25853,19847,,False
25853,25373,2016-11-13 23:59:59,True
25859,12462,,False
25864,10051,,False
25865,11095,,False
25865,14232,,False
25865,20721,,False
25865,32701,2016-11-20 23:59:59,True
25867,9743,,False
25867,15198,,False
25867,21636,,False
25867,26569,,False
25871,9760,2014-10-17 19:23:43,True
25876,10042,,False
25876,18165,2016-05-22 23:59:59,True
25885,9926,2015-04-03 15:22:21,True
25889,9906,,False
25889,11600,,False
25889,21030,2016-12-04 23:59:59,True
25891,10305,,False
25899,12950,,False
25899,18221,,False
25900,9805,,False
25900,11800,,False
25900,15181,2015-12-06 23:59:59,True
25901,10643,2014-12-07 16:59:54,True
25902,9746,,False
25902,15222,,False
25902,23922,,False
25904,10980,,False
25904,12759,,False
25904,15818,,False
25913,9824,,False
25913,16287,2015-12-10 23:59:59,True
25917,9771,,False
25917,10533,,False
25917,11698,,False
25917,14928,2018-07-29 23:59:59,True
25922,9812,,False
25925,12414,,False
25925,14705,,False
25925,27219,2016-10-17 23:59:59,True
25932,10041,,False
25932,11962,2015-02-08 14:36:01,True
25936,9772,,False
25948,9914,,False
25948,16041,,False
25948,28818,2016-10-27 23:59:59,True
25961,10604,2014-12-07 17:00:18,True
25967,10277,2015-01-04 00:24:56,True
25971,10779,,False
25971,11909,,False
25971,15404,,False
25971,20391,,False
25971,26187,,False
25971,36392,2016-11-06 23:59:59,True
25973,9925,,False
26001,10095,2016-10-22 23:59:59,True
26009,10334,,False
26010,15346,2015-06-21 23:59:59,True
26012,10237,2014-12-07 19:58:34,True
26027,11886,,False
26027,15964,,False
26027,27387,2016-10-28 23:59:59,True
26032,9913,2014-11-01 21:23:49,True
26038,9910,2015-03-07 21:25:58,True
26039,9917,2015-03-18 00:00:00,True
26042,10139,,False
26042,10780,,False
26042,11872,,False
26042,14376,2015-10-18 23:59:59,True
26044,9938,2015-01-05 22:32:54,True
26049,27194,2016-02-08 23:59:59,True
26052,12179,2015-02-22 17:18:02,True
26056,9940,,False
26056,10736,2014-12-21 17:04:02,True
26066,40700,,False
26067,9959,,False
26067,11219,,False
26067,15015,,False
26067,19572,2015-08-16 23:59:59,True
26068,10306,2015-03-15 14:58:03,True
26069,10035,2016-03-19 23:59:59,True
26072,10521,,False
26072,18584,2016-10-23 23:59:59,True
26075,10601,,False
26075,11220,,False
26075,15277,,False
26075,18278,2016-11-06 23:59:59,True
26076,10649,2014-12-07 01:37:05,True
26086,11098,,False
26086,12125,,False
26086,14930,,False
26086,18162,,False
26086,25298,2017-01-01 23:59:59,True
26090,10224,2015-02-15 19:57:10,True
26102,10299,,False
26102,11313,,False
26102,16368,2016-04-03 23:59:59,True
26109,10534,,False
26109,12967,2016-08-21 23:59:59,True
26117,9950,2015-01-12 02:55:05,True
26121,11551,,False
26121,13495,,False
26121,17021,2015-07-05 23:59:59,True
26122,9977,,False
26122,11271,,False
26122,13026,2015-03-15 17:32:27,True
26125,9989,,False
26125,28132,2016-06-12 23:59:59,True
26130,10380,,False
26130,21525,2016-11-13 23:59:59,True
26131,10946,,False
26131,14560,2015-06-28 23:59:59,True
26142,11868,,False
26142,17220,,False
26142,26946,,False
26142,48364,2016-11-08 23:59:59,True
26143,11961,,False
26143,13997,2016-06-12 23:59:59,True
26146,11596,,False
26146,12972,,False
26146,19403,2015-11-29 23:59:59,True
26147,10222,,False
26147,12591,,False
26147,15333,,False
26147,21495,2015-09-06 23:59:59,True
26148,11011,,False
26148,12456,,False
26148,16423,2015-12-27 23:59:59,True
26150,11510,2016-10-09 01:11:12,True
26151,11449,,False
26151,16093,,False
26151,24400,2016-05-15 23:59:59,True
26155,38751,,False
26155,46931,2016-11-04 23:59:59,True
26158,21191,,False
26158,26783,,False
26158,30084,2016-08-26 23:59:59,True
26162,10926,,False
26162,12266,,False
26162,16157,2016-02-14 23:59:59,True
26163,10625,,False
26163,13022,,False
26163,16313,,False
26163,22126,,False
26163,26989,,False
26163,32458,2016-11-20 23:59:59,True
26164,11214,,False
26168,10515,,False
26168,15162,,False
26168,25116,,False
26171,9954,,False
26177,10057,2014-11-16 00:27:52,True
26180,10079,2014-10-16 16:46:49,True
26181,10060,,False
26181,11988,,False
26181,18529,2016-03-13 23:59:59,True
26182,10109,,False
26183,10004,,False
26184,10107,,False
26184,20114,,False
26184,26803,2016-11-11 23:59:59,True
26186,10348,2015-08-23 00:23:32,True
26187,10738,,False
26188,10269,,False
26188,11252,,False
26188,13567,,False
26188,21665,,False
26188,29831,,False
26188,39166,2016-11-04 23:59:59,True
26191,10848,,False
26191,11910,,False
26191,19708,2015-08-16 23:59:59,True
26192,10330,,False
26192,12565,2016-03-06 23:59:59,True
26195,11203,2014-12-28 01:27:10,True
26201,10021,2015-04-15 10:00:50,True
26203,10065,2014-10-22 16:47:05,True
26204,10270,2015-01-04 14:28:29,True
26207,10720,,False
26207,13428,,False
26207,16027,2015-05-24 23:59:59,True
26208,12198,,False
26209,13980,,False
26209,43003,2016-11-06 23:59:59,True
26222,10114,2015-05-10 23:59:59,True
26224,12726,2015-03-15 23:59:59,True
26227,10939,2015-04-26 01:56:35,True
26228,10129,,False
26228,13679,,False
26232,10969,2015-04-12 18:47:09,True
26234,11104,2015-03-01 15:51:18,True
26236,10759,,False
26240,11507,2015-01-18 23:38:49,True
26241,11993,2015-02-01 18:59:26,True
26255,10123,2016-04-09 16:38:52,True
26269,10059,,False
26269,11430,,False
26269,12662,2015-06-28 13:33:30,True
26277,10486,,False
26277,11194,,False
26277,14834,,False
26277,17478,2015-11-22 23:59:59,True
26280,10928,,False
26280,19226,,False
26281,11475,,False
26281,13425,,False
26281,16493,,False
26281,20583,,False
26281,25535,2016-04-17 23:59:59,True
26286,10627,,False
26286,12219,,False
26286,15546,2015-11-22 23:59:59,True
26290,12678,,False
26290,15400,,False
26290,20270,,False
26290,27675,2016-03-26 23:59:59,True
26294,10166,2014-11-16 15:14:43,True
26297,11764,2015-07-10 23:59:59,True
26306,47891,2016-11-07 23:59:59,True
26307,10266,,False
26307,20967,2016-10-02 23:59:59,True
26310,12588,,False
26310,14742,,False
26310,17089,,False
26310,27374,2016-07-13 23:59:59,True
26321,10232,,False
26322,10142,,False
26322,11350,2015-02-22 15:14:34,True
26324,10415,,False
26332,10098,2014-10-24 00:25:47,True
26335,10159,,False
26335,11609,,False
26335,18434,,False
26335,24417,,False
26335,31478,2016-11-23 23:59:59,True
26336,10712,,False
26336,12501,,False
26336,14740,,False
26336,16930,,False
26336,24421,2016-10-23 23:59:59,True
26337,41024,,False
26338,11176,,False
26338,18002,,False
26338,20968,,False
26338,23570,,False
26338,25792,,False
26338,27074,,False
26338,28825,2016-03-15 23:59:59,True
26340,10879,,False
26340,11780,,False
26340,15361,,False
26340,20478,,False
26340,25387,,False
26340,29118,,False
26340,48162,2016-11-06 23:59:59,True
26344,10940,,False
26344,18542,2015-11-15 23:59:59,True
26353,13423,,False
26353,15937,,False
26353,18029,,False
26353,27427,2016-11-06 23:59:59,True
26354,11074,2015-01-18 22:28:42,True
26359,11211,2014-12-28 00:45:18,True
26361,10307,,False
26364,40801,2016-09-23 23:59:59,True
26367,10890,,False
26367,11884,,False
26367,15893,,False
26367,30788,2016-11-13 23:59:59,True
26376,14406,,False
26376,20578,,False
26376,45388,2016-10-30 23:59:59,True
26377,10754,2014-12-21 17:08:58,True
26379,18062,2015-09-27 23:59:59,True
26380,40484,,False
26385,12077,,False
26386,11227,2015-04-12 23:59:59,True
26402,48565,2016-11-11 23:59:59,True
26407,11181,,False
26407,12886,2015-06-07 23:59:59,True
26420,10908,,False
26420,15787,2015-09-20 23:59:59,True
26422,11326,2015-01-04 23:47:20,True
26425,10760,2015-03-01 14:23:19,True
26431,10273,2014-11-02 03:16:15,True
26434,10758,,False
26434,12050,2016-07-10 23:59:59,True
26438,11760,,False
26438,15438,,False
26438,25763,2016-07-17 23:59:59,True
26441,26738,2016-03-02 23:59:59,True
26443,10580,2015-06-01 09:54:03,True
26446,14017,,False
26446,18650,,False
26446,26690,2016-10-30 23:59:59,True
26451,11131,,False
26451,12157,,False
26451,16111,2016-04-24 23:59:59,True
26454,11283,2015-02-15 15:13:18,True
26462,11438,,False
26462,12856,,False
26462,14690,2015-05-24 23:59:59,True
26465,10853,2015-01-18 13:58:57,True
26466,12582,2015-09-27 23:59:59,True
26468,11114,2014-12-28 00:09:29,True
26469,10221,2014-10-30 17:37:23,True
26471,10771,,False
26471,12551,,False
26471,18581,2015-08-02 23:59:59,True
26477,10778,,False
26477,12149,,False
26477,20870,2016-04-10 23:59:59,True
26479,21243,2015-08-30 23:59:59,True
26481,18950,,False
26481,24171,,False
26481,28062,,False
26481,31591,2016-12-26 23:59:59,True
26486,10852,,False
26487,12461,,False
26490,10474,,False
26490,11171,,False
26490,19736,,False
26490,41814,2016-11-07 23:59:59,True
26493,13354,,False
26506,11149,2014-12-28 14:12:13,True
26507,15252,2015-04-26 23:59:59,True
26509,13197,,False
26509,16025,,False
26509,19205,,False
26509,22512,,False
26509,25560,,False
26509,32602,,False
26509,47223,2016-11-13 23:59:59,True
26511,10739,,False
26511,12611,2015-03-29 15:30:27,True
26512,11002,2015-03-08 01:56:13,True
26513,10781,,False
26513,11651,,False
26513,16142,2015-10-18 23:59:59,True
26514,10775,,False
26514,23864,2016-04-24 23:59:59,True
26523,10903,2014-12-14 14:01:45,True
26527,10757,,False
26527,14092,,False
26527,20755,,False
26528,11310,2015-08-30 23:59:59,True
26532,34643,2016-09-24 23:59:59,True
26533,12081,,False
26533,18614,,False
26546,10831,,False
26546,12496,,False
26546,17446,2015-08-30 23:59:59,True
26547,10746,,False
26547,11897,,False
26547,16212,,False
26547,21681,2015-11-29 23:59:59,True
26561,10910,,False
26561,11869,,False
26561,13482,,False
26561,18588,,False
26561,24282,2016-11-06 23:59:59,True
26592,10281,,False
26623,10539,2014-12-07 02:13:30,True
26626,10298,,False
26626,12470,2015-09-06 23:59:59,True
26627,11225,,False
26627,16384,,False
26629,10315,,False
26629,11314,,False
26629,13301,,False
26629,16374,,False
26629,26877,2016-10-31 23:59:59,True
26646,10332,,False
26646,11316,,False
26647,10333,,False
26647,12181,2016-02-07 23:59:59,True
26649,11177,,False
26649,11900,,False
26649,13912,2015-07-05 23:59:59,True
26650,10830,,False
26650,11880,,False
26650,13838,,False
26650,18975,,False
26650,25851,,False
26650,37686,2016-11-06 23:59:59,True
26658,10345,2015-04-05 15:16:22,True
26660,12231,,False
26660,15843,,False
26660,22533,,False
26660,27790,,False
26660,29899,2016-07-11 23:59:59,True
26661,11013,,False
26661,16873,,False
26661,22817,,False
26663,10397,,False
26663,11731,,False
26663,16402,,False
26663,20296,,False
26663,27526,2016-03-28 23:59:59,True
26666,11204,,False
26666,14851,,False
26666,27015,2017-01-06 23:59:59,True
26667,10448,,False
26667,11410,,False
26667,14987,2016-10-23 23:59:59,True
26668,10352,,False
26668,17017,,False
26668,25818,,False
26669,10356,,False
26672,10386,,False
26672,12539,,False
26672,15874,2015-12-13 23:59:59,True
26675,10367,,False
26675,16509,2016-11-20 23:59:59,True
26680,11113,,False
26680,23400,2015-10-11 23:59:59,True
26683,10398,,False
26685,10371,,False
26685,18816,2016-05-15 23:59:59,True
26686,10373,,False
26686,13290,,False
26687,10375,,False
26687,16187,2016-09-15 23:59:59,True
26693,10383,,False
26693,12623,2015-03-22 18:03:59,True
26694,10391,,False
26694,11243,,False
26694,12628,,False
26694,17356,,False
26694,30113,2016-11-02 23:59:59,True
26701,10387,,False
26702,10388,,False
26702,12378,,False
26703,11825,,False
26703,18008,,False
26704,10392,,False
26709,10393,,False
26717,10400,,False
26717,13598,2015-11-15 23:59:59,True
26718,10402,,False
26718,11898,2016-08-15 23:59:59,True
26719,10872,,False
26719,13320,2015-05-10 23:59:59,True
26722,11140,,False
26722,13761,,False
26722,19996,,False
26722,27432,,False
26722,40307,2017-01-04 23:59:59,True
26724,11017,,False
26724,12057,,False
26724,13690,2016-10-30 23:59:59,True
26727,10405,,False
26727,16561,,False
26727,25506,2016-12-15 23:59:59,True
26734,10808,2014-12-07 02:03:36,True
26735,10851,2015-08-02 23:06:26,True
26743,10418,,False
26746,10419,,False
26755,10878,2015-06-15 23:59:59,True
26757,10425,,False
26757,13993,2015-03-29 23:59:59,True
26758,10428,,False
26758,15098,,False
26758,34971,2017-01-14 23:59:59,True
26760,10432,2014-11-16 22:32:26,True
26761,10470,,False
26761,11708,,False
26761,15547,,False
26761,27392,,False
26761,36736,2016-09-05 23:59:59,True
26762,10430,,False
26770,10434,,False
26770,16937,,False
26770,25016,2017-04-10 23:59:59,True
26777,10511,,False
26777,11737,,False
26777,20641,2016-06-05 23:59:59,True
26782,10440,,False
26782,11795,,False
26782,15337,,False
26782,21943,2016-10-16 23:59:59,True
26783,10467,,False
26783,11914,,False
26783,14127,,False
26783,15690,,False
26789,10442,2015-02-01 21:00:34,True
26790,10785,,False
26790,11837,2015-05-10 23:59:59,True
26793,40950,2016-09-30 23:59:59,True
26806,11094,,False
26806,15317,,False
26806,20829,,False
26808,10449,,False
26808,11826,,False
26808,17830,,False
26808,37371,2017-01-11 23:59:59,True
26812,10450,,False
26812,14483,,False
26814,10503,,False
26814,12169,,False
26814,17300,2016-10-30 23:59:59,True
26816,10452,,False
26816,12463,,False
26816,15648,,False
26816,25042,2016-10-09 23:59:59,True
26817,12092,,False
26818,10459,2014-12-21 21:14:11,True
26819,10454,2014-12-14 15:15:03,True
26830,10461,,False
26830,12150,,False
26830,15189,,False
26830,18833,,False
26832,10463,,False
26833,10464,,False
26833,14194,2015-09-15 23:59:59,True
26834,10465,,False
26834,12130,2015-11-15 23:59:59,True
26837,10468,,False
26837,17511,2015-11-15 23:59:59,True
26839,10469,2014-12-07 00:01:36,True
26841,10472,,False
26841,17535,2015-10-04 23:59:59,True
26847,10681,,False
26847,11714,2015-09-13 23:59:59,True
26848,10481,,False
26848,11979,,False
26848,15900,,False
26848,25917,2016-10-09 23:59:59,True
26849,10479,,False
26849,12355,2015-10-15 23:59:59,True
26850,10485,,False
26850,13613,,False
26850,22213,2015-10-25 23:59:59,True
26856,10483,2015-12-15 23:59:59,True
26860,10682,,False
26860,11875,,False
26860,14011,,False
26860,18977,2015-10-18 23:59:59,True
26865,10488,,False
26867,10489,2015-05-20 23:59:59,True
26871,10502,,False
26871,12131,2015-10-15 13:57:20,True
26873,10796,,False
26873,17892,2016-05-15 23:59:59,True
26874,10818,,False
26874,19919,2016-02-15 23:59:59,True
26890,10497,,False
26896,10499,,False
26896,11626,2017-05-15 23:59:59,True
26904,10504,2015-03-22 01:14:49,True
26906,10505,2015-07-26 23:59:59,True
26907,10843,,False
26907,18131,,False
26907,41038,2017-02-04 23:59:59,True
26908,15551,,False
26908,18473,,False
26908,21565,,False
26908,26573,2016-11-20 23:59:59,True
26914,10506,2014-12-07 22:34:15,True
26920,10508,,False
26921,10509,,False
26921,19332,,False
26921,29358,2017-04-04 23:59:59,True
26927,10700,,False
26927,12812,,False
26927,24876,,False
26929,11278,2015-01-11 15:15:46,True
26937,10714,2014-12-07 17:13:18,True
26947,11037,2014-12-21 18:55:10,True
